Bar, Hd, Package  [VF_Sweep.1], field-amp  [VF_Sweep.1], field-angle  [VF_Sweep.1], Cycle  [VF_Sweep.1], pts/cycle  [VF_Sweep.1], Pre-ColdMR Ch0  [VF_Sweep.1], BeforeColdMR Ch0  [VF_Sweep.1], BeforeHotMR Ch0  [VF_Sweep.1], HotMR current Ch0  [VF_Sweep.1], HotMR Voltage Ch0  [VF_Sweep.1], asy Ch0  [VF_Sweep.1], amp Ch0  [VF_Sweep.1], bias Ch0  [VF_Sweep.1], B-jump Ch0  [VF_Sweep.1], dV_field Ch0  [VF_Sweep.1], Hys Ch0  [VF_Sweep.1], TCR Ch0  [VF_Sweep.1], TCR2 Ch0  [VF_Sweep.1], OL (%) Ch0  [VF_Sweep.1], CLP (%) Ch0  [VF_Sweep.1], Pre-ColdMR Ch1  [VF_Sweep.1], BeforeColdMR Ch1  [VF_Sweep.1], BeforeHotMR Ch1  [VF_Sweep.1], HotMR current Ch1  [VF_Sweep.1], HotMR Voltage Ch1  [VF_Sweep.1], asy Ch1  [VF_Sweep.1], amp Ch1  [VF_Sweep.1], bias Ch1  [VF_Sweep.1], B-jump Ch1  [VF_Sweep.1], dV_field Ch1  [VF_Sweep.1], Hys Ch1  [VF_Sweep.1], TCR Ch1  [VF_Sweep.1], TCR2 Ch1  [VF_Sweep.1], OL (%) Ch1  [VF_Sweep.1], CLP (%) Ch1  [VF_Sweep.1], Package  [VF_Sweep.2], field-amp  [VF_Sweep.2], field-angle  [VF_Sweep.2], Cycle  [VF_Sweep.2], pts/cycle  [VF_Sweep.2], Pre-ColdMR Ch0  [VF_Sweep.2], BeforeColdMR Ch0  [VF_Sweep.2], BeforeHotMR Ch0  [VF_Sweep.2], HotMR current Ch0  [VF_Sweep.2], HotMR Voltage Ch0  [VF_Sweep.2], asy Ch0  [VF_Sweep.2], amp Ch0  [VF_Sweep.2], bias Ch0  [VF_Sweep.2], B-jump Ch0  [VF_Sweep.2], dV_field Ch0  [VF_Sweep.2], Hys Ch0  [VF_Sweep.2], TCR Ch0  [VF_Sweep.2], TCR2 Ch0  [VF_Sweep.2], OL (%) Ch0  [VF_Sweep.2], CLP (%) Ch0  [VF_Sweep.2], Pre-ColdMR Ch1  [VF_Sweep.2], BeforeColdMR Ch1  [VF_Sweep.2], BeforeHotMR Ch1  [VF_Sweep.2], HotMR current Ch1  [VF_Sweep.2], HotMR Voltage Ch1  [VF_Sweep.2], asy Ch1  [VF_Sweep.2], amp Ch1  [VF_Sweep.2], bias Ch1  [VF_Sweep.2], B-jump Ch1  [VF_Sweep.2], dV_field Ch1  [VF_Sweep.2], Hys Ch1  [VF_Sweep.2], TCR Ch1  [VF_Sweep.2], TCR2 Ch1  [VF_Sweep.2], OL (%) Ch1  [VF_Sweep.2], CLP (%) Ch1  [VF_Sweep.2], Package  [VF_Sweep.3], field-amp  [VF_Sweep.3], field-angle  [VF_Sweep.3], Cycle  [VF_Sweep.3], pts/cycle  [VF_Sweep.3], Pre-ColdMR Ch0  [VF_Sweep.3], BeforeColdMR Ch0  [VF_Sweep.3], BeforeHotMR Ch0  [VF_Sweep.3], HotMR current Ch0  [VF_Sweep.3], HotMR Voltage Ch0  [VF_Sweep.3], asy Ch0  [VF_Sweep.3], amp Ch0  [VF_Sweep.3], bias Ch0  [VF_Sweep.3], B-jump Ch0  [VF_Sweep.3], dV_field Ch0  [VF_Sweep.3], Hys Ch0  [VF_Sweep.3], TCR Ch0  [VF_Sweep.3], TCR2 Ch0  [VF_Sweep.3], OL (%) Ch0  [VF_Sweep.3], CLP (%) Ch0  [VF_Sweep.3], Pre-ColdMR Ch1  [VF_Sweep.3], BeforeColdMR Ch1  [VF_Sweep.3], BeforeHotMR Ch1  [VF_Sweep.3], HotMR current Ch1  [VF_Sweep.3], HotMR Voltage Ch1  [VF_Sweep.3], asy Ch1  [VF_Sweep.3], amp Ch1  [VF_Sweep.3], bias Ch1  [VF_Sweep.3], B-jump Ch1  [VF_Sweep.3], dV_field Ch1  [VF_Sweep.3], Hys Ch1  [VF_Sweep.3], TCR Ch1  [VF_Sweep.3], TCR2 Ch1  [VF_Sweep.3], OL (%) Ch1  [VF_Sweep.3], CLP (%) Ch1  [VF_Sweep.3], Package  [VF_Sweep.4], field-amp  [VF_Sweep.4], field-angle  [VF_Sweep.4], Cycle  [VF_Sweep.4], pts/cycle  [VF_Sweep.4], Pre-ColdMR Ch0  [VF_Sweep.4], BeforeColdMR Ch0  [VF_Sweep.4], BeforeHotMR Ch0  [VF_Sweep.4], HotMR current Ch0  [VF_Sweep.4], HotMR Voltage Ch0  [VF_Sweep.4], asy Ch0  [VF_Sweep.4], amp Ch0  [VF_Sweep.4], bias Ch0  [VF_Sweep.4], B-jump Ch0  [VF_Sweep.4], dV_field Ch0  [VF_Sweep.4], Hys Ch0  [VF_Sweep.4], TCR Ch0  [VF_Sweep.4], TCR2 Ch0  [VF_Sweep.4], OL (%) Ch0  [VF_Sweep.4], CLP (%) Ch0  [VF_Sweep.4], Pre-ColdMR Ch1  [VF_Sweep.4], BeforeColdMR Ch1  [VF_Sweep.4], BeforeHotMR Ch1  [VF_Sweep.4], HotMR current Ch1  [VF_Sweep.4], HotMR Voltage Ch1  [VF_Sweep.4], asy Ch1  [VF_Sweep.4], amp Ch1  [VF_Sweep.4], bias Ch1  [VF_Sweep.4], B-jump Ch1  [VF_Sweep.4], dV_field Ch1  [VF_Sweep.4], Hys Ch1  [VF_Sweep.4], TCR Ch1  [VF_Sweep.4], TCR2 Ch1  [VF_Sweep.4], OL (%) Ch1  [VF_Sweep.4], CLP (%) Ch1  [VF_Sweep.4]
5,11, ,6000,90,1,12,565.2756474,563.9536869,556.2594054,0.250504181,139.345307,-100,14209.13622,0.250504181,22.43375532,997.128803,32.47377706,0,0,99.92778139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,564.884198,563.9791286,556.5696378,0.250598313,139.4754123,-0.26471204,39524.39093,0.250598313,25.69755781,-4127.372565,2.001456607,119.5541353,-119.5541353,198.8271586,0.61509118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,561.6483167,564.3744824,557.713221,0.250173216,139.5249102,-100,14286.9475,0.250173216,28.26038662,998.6337654,31.8952289,0,0,99.99169517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,564.454586,563.4692871,556.7576273,0.251210226,139.8632092,-31.43228098,28753.03225,0.251210226,20.32711744,501.970706,0.89650222,44.41732209,44.41732209,199.9268781,0.820218774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,12, ,6000,90,1,12,348.4583748,348.3003088,346.5869536,0.404177033,140.0824864,-80.2006203,4507.588211,0.404177033,22.64662326,1996.706666,44.12204905,0,0,99.96952031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,348.1743598,348.0053363,345.691038,0.404919572,139.9770671,23.23031768,17507.91646,0.404919572,9.856986648,-4253.183546,1.554059776,159.9080177,-159.9080177,199.2539899,0.077017546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,346.2474663,347.2617335,345.1089738,0.405602878,139.977193,-59.2622466,4684.546534,0.405602878,24.05764371,1996.266634,40.88520775,0,0,100.0079181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,347.7329086,347.6619994,345.8444337,0.404576094,139.9203901,-87.04664183,6726.557422,0.404576094,40.66320894,-254.0531398,0.045210799,23.40362805,-23.40362805,199.8649779,1.877528311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,13, ,6000,90,1,12,545.4060615,543.7305622,535.6945662,0.261104294,139.8721516,-100,21741.52784,0.261104294,23.16858193,1003.185994,27.4743907,0,0,100.0129666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,545.4202938,543.7217458,535.3616614,0.260605107,139.517983,-28.64683615,39680.20242,0.260605107,8.279960819,-120.5929852,3.04382927,124.9636294,-124.9636294,197.6741711,0.020187264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,539.2144095,544.7022586,538.3842533,0.259765935,139.853889,-100,22107.90084,0.259765935,25.60579181,996.6951819,28.12648544,0,0,100.023505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,545.1792274,544.0909022,535.7869084,0.260348903,139.4915338,2.9306864,53252.33905,0.260348903,64.43054165,379.3934346,0.666421477,26.43951147,26.43951147,199.7650615,0.038099144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,14, ,6000,90,1,12,409.2785097,409.1254817,406.0645825,0.344559942,139.9135888,-100,9303.22175,0.344559942,24.96581602,2002.61994,36.06054929,0,0,99.99603916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,408.702671,408.3449758,406.0404502,0.344353982,139.8216461,11.34780315,28166.97903,0.344353982,17.28105242,-3876.40761,1.432584564,101.2436795,-101.2436795,198.748542,2.363767685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,405.6252335,407.2823443,404.2912932,0.346026067,139.8953262,-89.60802428,9543.154566,0.346026067,25.11416128,2000.182268,36.18942121,0,0,100.0421344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,408.4481281,408.1472359,405.1088348,0.344850214,139.7018686,-92.05947485,12739.99169,0.344850214,8.227222398,-246.0758138,2.005911062,43.98309661,-43.98309661,199.8242868,0.656204628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,15, ,6000,90,1,12,370.0384738,369.7728474,366.1165604,0.381303738,139.6016132,-100,9737.493849,0.381303738,23.10995563,999.168087,30.24197781,0,0,99.97672316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,368.991208,368.415873,364.929339,0.382932505,139.7433058,6.448721471,27962.31193,0.382932505,35.10109768,-4003.955083,3.837206404,107.7855812,-107.7855812,199.2111926,0.25113353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,365.2782319,367.3788091,364.1885687,0.384024035,139.8571637,-100,9913.066733,0.384024035,26.37503653,996.6307643,32.05154477,0,0,100.2389171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,368.292569,367.4693664,364.7839723,0.383536717,139.9080471,-44.0853546,17057.90073,0.383536717,12.62745967,371.303525,1.673427825,36.78195167,36.78195167,199.7523476,0.190342271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,16, ,6000,90,1,12,383.8720805,383.7208158,379.2802752,0.368236828,139.6649655,-100,8397.900448,0.368236828,23.36187891,1996.706666,38.00796085,0,0,99.9777257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,383.3737004,382.8530273,378.81594,0.369437607,139.9488545,-2.684300907,25083.74788,0.369437607,22.47411603,-4251.30016,1.61406442,129.3526727,-129.3526727,198.9672009,0.246662029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,380.9519533,383.0351495,379.0583401,0.369257513,139.9701399,-100,8670.202153,0.369257513,25.20664158,1996.230372,37.92120991,0,0,100.0063888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,382.8159983,382.4032635,378.5319995,0.369286502,139.7867582,-90.9339238,12172.46557,0.369286502,52.33636157,252.2158878,1.839071888,37.74388243,37.74388243,199.8420533,0.046332792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,17, ,6000,90,1,12,577.662856,576.601358,566.5607784,0.246846218,139.8533852,-100,19414.75889,0.246846218,20.27145376,1001.179091,27.26501998,0,0,99.99063398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,578.4991573,577.7275938,568.7731271,0.245635836,139.7110628,-34.10293347,38522.22745,0.245635836,16.65654207,-4371.089565,3.119046889,125.8758567,-125.8758567,198.5129821,2.682159995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,571.8089991,572.7541203,567.0772097,0.246510366,139.7904107,-100,19230.49553,0.246510366,22.38795217,996.6466858,27.79751579,0,0,100.0052257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,576.8698812,575.5341922,567.6396551,0.246447167,139.8931851,-86.66631614,25870.50081,0.246447167,15.88231228,-379.2617927,0.117530153,39.1905844,39.1905844,199.5390349,5.406520584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,18, ,6000,90,1,12,470.7142833,470.2082203,466.7357706,0.299520292,139.7968341,-100,15879.05602,0.299520292,25.98526436,997.1962373,29.64330879,0,0,99.98990944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,470.6312829,469.7939741,465.1469757,0.300200831,139.6375086,89.87101178,409979.9027,0.300200831,95.41275306,-5003.405424,82.55072014,168.7135383,-168.7135383,478.6490609,0.051091764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Dead Head: Ch0,6000,90,0,0,4653.909549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Dead Head: Ch0,10000,-90,0,0,4654.073283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,19, ,6000,90,1,12,430.7950045,431.4855828,426.4334277,0.327214883,139.535364,-100,8670.202153,0.327214883,23.19179535,1002.669367,32.07033732,0,0,99.96714422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,431.9925275,431.0572303,426.5910781,0.327914739,139.8855022,-20.73961235,19760.51405,0.327914739,57.21096544,-4379.018579,1.721837517,120.9044488,-120.9044488,199.3837854,0.301140935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,429.5158666,430.7981532,427.0589882,0.328347322,140.2236752,-100,8727.005145,0.328347322,22.65694905,996.6725411,32.64111838,0,0,100.0800297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,431.1380895,431.1883432,427.05099,0.327659508,139.9273172,-83.00392868,12502.9557,0.327659508,27.91074846,371.1969873,2.08327615,37.12369466,-37.12369466,199.763813,0.308028834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20, ,6000,90,1,12,511.8391458,510.9708535,504.1582299,0.277727051,140.0183784,-100,14718.65024,0.277727051,27.10461912,997.1411756,33.73854649,0,0,100.1947455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,510.2728442,509.2540428,502.5386988,0.277548903,139.4790648,2.188835247,41214.71447,0.277548903,43.01684975,-3872.444766,2.363100837,104.442197,-104.442197,199.0894192,0.94337105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,505.5940913,509.5064446,504.3726466,0.277343788,139.8846205,-100,14836.96672,0.277343788,23.69241792,2000.15895,38.55154763,0,0,100.1511734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,510.4899802,510.2970264,503.0463912,0.27650165,139.0931571,-61.57848842,22994.45574,0.27650165,12.72555781,501.9241596,1.676530336,39.95803723,-39.95803723,199.5998591,0.696813836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,21, ,6000,90,1,12,401.3001453,400.6308524,397.0405908,0.351546073,139.5780607,-100,15226.48914,0.351546073,23.8919848,995.2323252,31.00014706,0,0,99.94414422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,400.3611957,399.471618,396.61675,0.352218985,139.695949,12.76173421,47094.76876,0.352218985,24.88988269,-4127.545748,2.304106499,137.1974575,-137.1974575,198.3893029,0.587889252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,398.5756169,402.8805532,399.8616542,0.349757265,139.8545187,-100,16111.21779,0.349757265,25.47713937,996.7015383,31.41468227,0,0,99.89877577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,400.2217701,398.7800321,395.0118143,0.353716692,139.7222723,36.72635551,61538.03155,0.353716692,58.88293144,377.382712,0.400645481,22.37273485,22.37273485,199.7283109,0.522886927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,22, ,6000,90,1,12,470.0939845,468.9742981,463.3100576,0.302114712,139.9727848,-100,12586.08203,0.302114712,25.11257881,995.248628,35.67587923,0,0,99.97273574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,469.8579561,470.2574663,463.9043004,0.300760912,139.5242805,-19.08346967,29662.78695,0.300760912,52.71616203,-3878.329135,1.746398926,113.2441267,-113.2441267,198.4617941,0.82487097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,465.7125972,468.9861373,462.9214352,0.301768414,139.6950673,-82.44585603,13363.94296,0.301768414,28.40272935,1002.585537,34.29743962,0,0,100.0172205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,470.2528062,469.6080734,463.2233931,0.301771275,139.7875139,-85.05392096,17839.72906,0.301771275,15.41133487,377.4689598,1.511389506,45.81043115,-45.81043115,199.8516048,0.833748271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23, Dead Head: Ch0,6000,90,0,0,4662.000512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Dead Head: Ch0,8000,180,0,0,4661.680601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Dead Head: Ch0,6000,90,0,0,4661.564728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Dead Head: Ch0,10000,-90,0,0,4661.336761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24, Dead Head: Ch0,6000,90,0,0,4661.469007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Dead Head: Ch0,8000,180,0,0,4660.378289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Dead Head: Ch0,6000,90,0,0,4661.178065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Dead Head: Ch0,10000,-90,0,0,4661.70957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25, ,6000,90,1,12,326.4276303,326.1748507,324.3996741,0.431150163,139.8649725,-97.18123873,4959.745066,0.431150163,24.63749714,1998.638444,43.04964436,0,0,99.98316057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,326.8562347,326.5125199,324.2188019,0.431160716,139.7904107,22.68960349,22857.72553,0.431160716,13.12512398,-5873.481445,3.496463563,229.3866527,-229.3866527,199.3131796,0.319823603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,324.2050086,325.2928299,323.6147099,0.431888114,139.7653469,-83.20066002,5648.434114,0.431888114,23.04724954,2002.214503,37.33449676,0,0,100.0250519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,325.7801266,325.5510254,323.5565138,0.432699169,140.0026347,-92.05813089,8129.251264,0.432699169,10.10473475,246.2309894,2.893324437,33.04549489,-33.04549489,200.0555065,0.136632697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,26, ,6000,90,1,12,466.8256084,466.4572076,458.2700367,0.304129405,139.3733936,-100,20560.07599,0.304129405,24.44908243,999.0856864,30.71559058,0,0,99.99909632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,466.3268504,464.9907836,457.9168913,0.305051294,139.6881401,-23.04105625,41976.80658,0.305051294,50.48379131,-3874.411552,3.248864988,126.6829645,-126.6829645,198.6106566,0.39782336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,461.8474748,465.1310908,458.6213852,0.304609065,139.7002312,-100,20455.81542,0.304609065,26.16839117,996.7432432,31.32231933,0,0,99.95627405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,466.9897199,465.5585616,459.1986812,0.305446387,140.2605783,-96.7557834,25809.27701,0.305446387,7.627910608,-629.4107778,1.205201961,51.01813705,51.01813705,199.7157943,1.912631957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,27, ,6000,90,1,12,405.3020484,404.1685075,402.1055883,0.34827874,140.0448277,-100,14034.24346,0.34827874,20.61151596,995.1396428,32.86559773,0,0,99.90655778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,405.4174176,404.8502694,402.3521851,0.348318214,140.1465944,21.01053017,52511.36858,0.348318214,59.94801952,-4127.696055,2.468682474,133.7055819,-133.7055819,197.069357,0.606829909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,396.4469531,400.0303277,396.9935842,0.352206984,139.8239131,-100,12964.43278,0.352206984,25.69219111,1002.604843,36.9726805,0,0,100.0277437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,405.2049417,403.7050153,400.2868015,0.349128719,139.7516184,-19.15724085,31564.69219,0.349128719,19.35479495,501.9752962,0.553042609,30.85549882,30.85549882,199.6907864,0.983071774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,28, ,6000,90,1,12,474.1068451,473.5996486,467.4382995,0.298248055,139.4125637,-100,14341.69753,0.298248055,22.66198644,995.1471453,32.16596107,0,0,99.94805298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,474.1563431,473.0127263,467.1170508,0.299034492,139.6841098,-12.54595979,35991.95014,0.299034492,41.55916325,-4123.576994,1.153602398,112.4861783,-112.4861783,197.6415015,0.487708069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,464.4866098,467.4889817,461.7946569,0.302921745,139.8876433,-80.31568192,14299.24012,0.302921745,29.49652961,996.7533181,33.59737322,0,0,99.99432774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,474.233172,473.3748296,467.5031326,0.298711565,139.6485921,-90.37659547,19736.36963,0.298711565,9.77847663,250.3055164,1.83379267,43.81209128,-43.81209128,199.9861107,0.656730206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,29, Dead Head: Ch0,6000,90,0,0,41.79079684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Dead Head: Ch0,8000,180,0,0,41.79455012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Dead Head: Ch0,6000,90,0,0,41.79905909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Dead Head: Ch0,10000,-90,0,0,41.78923507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,30, Dead Head: Ch0,6000,90,0,0,34.96514275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Dead Head: Ch0,8000,180,0,0,34.95749765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Dead Head: Ch0,6000,90,0,0,34.96290086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Dead Head: Ch0,10000,-90,0,0,34.95704423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,31, ,6000,90,1,12,382.130458,381.5241396,379.7991049,0.368884515,140.1020085,-77.96910203,9391.763886,0.368884515,25.39561206,1996.710758,41.57946934,0,0,99.88843651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,381.7150782,381.5192276,379.3062787,0.368919848,139.9336147,14.59832509,31207.00967,0.368919848,18.34325497,-4251.157182,1.834438088,147.0353061,-147.0353061,198.5534197,1.115618668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,377.4368431,379.1651151,376.7856749,0.369933747,139.3857366,-56.03420716,9455.242174,0.369933747,23.79981884,2995.000333,41.67366757,0,0,100.011295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,381.0140462,380.6422448,379.3095908,0.369365556,140.1038977,-81.87366954,13371.4999,0.369365556,17.1476744,627.149383,3.238585045,33.34653982,-33.34653982,199.9653897,0.133246871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,32, ,6000,90,1,12,552.0323636,550.2207134,543.0947743,0.257437722,139.8130815,-100,20651.06153,0.257437722,24.16205538,995.1291908,27.59935374,0,0,100.1050378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,552.1661214,550.9689763,543.4894254,0.257031326,139.6938078,-29.93198925,40589.90674,0.257031326,41.92978243,-4754.318687,6.985285875,178.3004538,-178.3004538,198.4079415,0.842869343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,545.5912066,550.4360861,544.800697,0.257150158,140.0955851,-100,20989.75095,0.257150158,26.61641449,996.6434659,29.01222503,0,0,99.97491729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,550.5224871,548.9542963,541.5003091,0.258901442,140.1952107,-88.43131856,26486.05128,0.258901442,13.53309376,379.1470166,1.897545499,48.58756488,-48.58756488,200.2949391,0.685590914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,33, ,6000,90,1,12,337.2338013,337.2676816,333.6932268,0.419163137,139.8718997,-97.51723819,10886.52644,0.419163137,24.95950761,2000.720897,37.3711454,0,0,99.94174027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,8000,180,1,256,336.8298829,336.3666425,332.9071951,0.418657666,139.3741493,-7.455704452,28932.08132,0.418657666,19.08549244,-3870.250339,5.226566446,130.294594,-130.294594,199.0673167,0.499213101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6000,90,1,12,334.928683,336.412362,333.843506,0.419120454,139.920642,-93.14507099,11248.25192,0.419120454,25.1254087,1004.620743,35.45924731,0,0,99.98379737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,10000,-90,1,320,336.5929728,336.0094512,332.6601077,0.420006782,139.7195014,-93.47982932,15047.80532,0.420006782,46.57444127,248.1519056,1.339694539,43.3773767,-43.3773767,199.8751503,0.287191867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
